item_id,pedido_id,produto_id,quantidade,preco_unitario,subtotal
1072521,596616,9944,2,717.19,1434.38
9584119,596616,4078,3,148.91,446.73
6359353,596616,2382,3,336.87,1010.61
4622156,960391,8108,2,828.7,1657.4
2237710,960391,1461,3,630.88,1892.64
3284140,960391,2934,1,772.11,772.11
2551515,960391,7282,2,928.54,1857.08
7899539,960391,6177,3,668.83,2006.49
8091534,177942,1032,1,537.37,537.37
4484782,177942,9351,3,740.81,2222.43
7749707,177942,8657,3,667.03,2001.09
3652373,318099,2602,3,539.41,1618.23
6525075,318099,8697,3,882.65,2647.95
4929663,917871,6331,2,51.95,103.9
7813563,917871,4689,3,14.2,42.6
7305099,917871,8890,1,337.77,337.77
1488808,782459,9288,2,189.17,378.34
4578422,782459,2290,3,996.87,2990.61
1787390,782459,9652,3,310.94,932.82
9378735,782459,4933,2,646.37,1292.74
1698522,683249,9258,2,152.49,304.98
3556369,683249,8574,1,905.17,905.17
1274328,683249,4353,1,92.68,92.68
3874846,550392,2624,1,978.27,978.27
5622791,550392,6591,2,983.16,1966.32
5208340,550392,7060,2,639.95,1279.9
8486147,550392,5764,1,330.8,330.8
1346259,338344,1739,3,748.94,2246.82
7640267,338344,2309,1,414.57,414.57
2332734,338344,5595,1,978.63,978.63
9844839,764879,9108,3,367.89,1103.67
5017205,764879,8846,1,68.05,68.05
5168693,764879,2410,3,623.14,1869.42
4520194,764879,2934,3,772.11,2316.33
4152749,549783,4953,1,461.74,461.74
6119068,549783,9169,3,762.77,2288.31
7469553,549783,1765,3,349.89,1049.67
7449077,549783,1180,1,118.03,118.03
5145358,549783,8103,2,692.15,1384.3
8516554,804647,6423,2,566.18,1132.36
2734040,804647,5956,1,610.06,610.06
3647665,804647,9530,3,145.3,435.9
9577666,804647,1016,3,951.66,2854.98
8986691,811129,8187,3,175.5,526.5
1766378,713331,8202,2,610.32,1220.64
8630302,713331,2914,2,24.44,48.88
2922338,713331,5956,2,610.06,1220.12
5489357,713331,6274,2,693.51,1387.02
4859458,713331,6007,2,792.89,1585.78
7550254,517722,2934,2,772.11,1544.22
7455398,517722,4263,3,690.28,2070.84
3594525,517722,9530,1,145.3,145.3
6389704,517722,1214,2,565.15,1130.3
2980563,811788,9188,3,424.06,1272.18
7110766,189185,9586,2,410.21,820.42
3294967,189185,2736,3,109.98,329.94
6981407,850996,5906,1,995.38,995.38
7884945,850996,6736,3,958.33,2874.99
5904188,850996,2741,3,656.27,1968.81
5382426,850996,1146,3,249.16,747.48
4608463,689103,5004,1,415.29,415.29
1545676,689103,8103,3,692.15,2076.45
3053185,253482,2805,3,738.33,2214.99
3570914,253482,6533,3,490.13,1470.39
9973590,253482,3817,2,877.35,1754.7
8348980,253482,5609,1,720.8,720.8
8926189,253482,2624,3,978.27,2934.81
7671185,797289,9089,1,244.82,244.82
8058664,797289,8472,2,161.87,323.74
5573635,797289,4274,3,129.52,388.56
7042619,699652,6474,3,101.97,305.91
3194993,699652,2131,2,530.31,1060.62
1166538,699652,6808,1,640.47,640.47
1833529,358723,2552,3,95.17,285.51
6353797,358723,1313,2,279.37,558.74
6585062,358723,8187,2,175.5,351.0
2219401,358723,8372,1,28.46,28.46
4216864,358723,3958,3,444.18,1332.54
9212423,162738,7255,1,967.89,967.89
5549137,162738,1085,3,557.56,1672.68
9652887,162738,9351,2,740.81,1481.62
8024164,162738,3165,3,715.0,2145.0
6548033,595346,1828,2,678.64,1357.28
9054714,595346,6427,1,196.14,196.14
6263328,595346,9944,1,717.19,717.19
3311332,987652,9173,3,762.55,2287.65
7590274,141207,4785,2,886.13,1772.26
9641813,462283,2423,3,664.32,1992.96
2253732,462283,2736,3,109.98,329.94
7884819,462283,8076,3,77.49,232.47
3417023,462283,7989,2,526.81,1053.62
1918691,462283,8958,2,501.66,1003.32
1141579,290699,9986,1,203.89,203.89
6899593,290699,2180,3,523.52,1570.56
7577869,372517,6175,2,174.8,349.6
4037247,372517,8011,2,888.52,1777.04
5902177,760628,8093,2,966.68,1933.36
1272454,760628,3490,3,796.84,2390.52
1692599,760628,1649,2,505.97,1011.94
7850023,760628,1571,2,480.78,961.56
4332251,760628,6231,1,770.83,770.83
9482251,656352,8777,1,124.21,124.21
9839075,656352,8777,2,124.21,248.42
1911153,656352,1131,2,877.77,1755.54
1679958,271067,9866,1,959.88,959.88
2724179,271067,3544,1,41.67,41.67
5015273,271067,6423,1,566.18,566.18
7705160,271067,7225,2,843.36,1686.72
7632549,743782,2829,1,679.79,679.79
6641792,743782,5024,2,125.77,251.54
9049333,743782,3986,2,578.03,1156.06
8800799,684005,6736,3,958.33,2874.99
7216155,684005,6386,1,274.03,274.03
2552028,684005,9942,1,826.14,826.14
4145254,684005,6028,3,163.87,491.61
1229037,684005,9196,1,221.01,221.01
9339491,293604,1682,3,86.78,260.34
6642547,972613,1180,3,118.03,354.09
9888733,972613,4366,2,209.99,419.98
9586605,972613,6177,1,668.83,668.83
3777026,459801,4227,2,870.6,1741.2
1707967,459801,1486,3,733.91,2201.73
7461443,459801,6386,3,274.03,822.09
4259874,459801,4143,1,750.05,750.05
7595543,459801,5287,2,932.02,1864.04
5488920,279822,7682,1,305.16,305.16
7127998,279822,1568,2,170.59,341.18
2269014,279822,3634,3,508.34,1525.02
3382794,279822,2872,1,960.78,960.78
6793501,279822,3913,1,499.45,499.45
1742831,727915,9076,3,620.55,1861.65
4941051,727915,7212,2,353.8,707.6
2381502,727915,9652,1,310.94,310.94
3563949,818825,9571,1,416.11,416.11
1427493,818825,2640,1,663.43,663.43
3046424,818825,7255,3,967.89,2903.67
1967441,818825,8076,1,77.49,77.49
1276035,818825,6241,3,658.5,1975.5
4603656,671232,5598,1,987.74,987.74
6506795,479228,8380,3,844.65,2533.95
4605222,479228,6634,1,203.58,203.58
6870634,479228,1649,3,505.97,1517.91
7804197,479228,4191,3,22.13,66.39
1955759,479228,6678,1,840.66,840.66
3911596,816977,8478,3,688.4,2065.2
1142677,816977,1889,3,85.74,257.22
1991868,816977,7225,1,843.36,843.36
1479280,816977,8093,2,966.68,1933.36
2605698,262557,8103,1,692.15,692.15
5349078,262557,8868,1,232.88,232.88
9255729,262557,7028,2,862.92,1725.84
3518475,262557,9154,2,846.85,1693.7
2499149,262557,2704,2,375.08,750.16
8572648,262557,9986,2,203.89,407.78
8582340,669450,5478,3,550.71,1652.13
6834745,669450,6175,2,174.8,349.6
7527247,407143,7261,3,482.1,1446.3
4649719,407143,1450,1,572.14,572.14
9726648,407143,7682,3,305.16,915.48
1418182,593912,8187,3,175.5,526.5
3167064,593912,1457,3,556.0,1668.0
7823252,593912,2640,1,663.43,663.43
3126671,593912,1571,3,480.78,1442.34
4891001,593912,7785,3,86.47,259.41
3990653,784040,6808,1,640.47,640.47
1458377,784040,3474,2,291.93,583.86
9341068,784040,3015,2,999.9,1999.8
2178709,784040,2927,2,178.5,357.0
1183958,317917,6474,2,101.97,203.94
7222835,317917,5349,2,813.72,1627.44
8784547,317917,8164,2,203.69,407.38
7497080,317917,8267,3,792.81,2378.43
2624929,381662,6004,1,618.2,618.2
2250490,429528,2410,1,623.14,623.14
8474396,429528,7541,2,762.87,1525.74
7585399,429528,4269,1,967.88,967.88
7017875,429528,3519,2,802.67,1605.34
5020202,429528,3544,1,41.67,41.67
4971590,623097,2974,2,531.25,1062.5
8645973,623097,7820,2,209.56,419.12
1502796,623097,5138,3,14.48,43.44
2074359,623097,6312,2,377.31,754.62
6152863,623097,5426,1,760.41,760.41
9693577,794986,9944,1,717.19,717.19
6799055,794986,5501,1,451.04,451.04
7132841,650744,1932,3,808.12,2424.36
1588432,206935,8103,1,692.15,692.15
5837920,206935,1351,1,666.72,666.72
4158597,206935,9588,3,781.33,2343.99
6682949,209119,7254,3,728.84,2186.52
2777986,209119,3474,3,291.93,875.79
4465467,209119,9173,3,762.55,2287.65
8284054,209119,3490,3,796.84,2390.52
1599965,174608,7004,2,26.06,52.12
4724808,174608,4366,1,209.99,209.99
3338055,174608,6645,1,120.03,120.03
9991951,174608,4913,2,525.66,1051.32
4688206,174608,4953,2,461.74,923.48
8978661,759939,2118,3,366.04,1098.12
1097442,603319,8958,1,501.66,501.66
4562690,603319,3015,2,999.9,1999.8
7650831,603319,1146,3,249.16,747.48
5938195,603319,6918,3,365.93,1097.79
9308390,200228,1225,3,722.41,2167.23
6164957,200228,2136,1,237.0,237.0
3892774,200228,6186,2,664.32,1328.64
7600474,200228,2423,3,664.32,1992.96
2280136,736126,3803,3,280.62,841.86
4440279,736126,4546,1,212.83,212.83
3617944,736126,4933,1,646.37,646.37
3995125,926998,1788,1,920.02,920.02
8881467,926998,9791,1,11.94,11.94
1326490,926998,1146,1,249.16,249.16
7121936,926998,6678,3,840.66,2521.98
9813111,802953,5956,2,610.06,1220.12
1421942,802953,3723,2,546.9,1093.8
5192363,178002,6274,3,693.51,2080.53
8821448,105339,2180,3,523.52,1570.56
7144507,105339,4087,3,655.82,1967.46
4837672,105339,6521,3,47.97,143.91
9874466,105339,3143,3,635.63,1906.89
1961282,238404,4953,2,461.74,923.48
1381964,238404,8851,2,547.86,1095.72
9131919,238404,7554,1,487.38,487.38
7376450,238404,7989,1,526.81,526.81
6313555,883780,8380,3,844.65,2533.95
8974361,883780,6146,2,597.68,1195.36
7251654,883780,6474,2,101.97,203.94
4199451,881637,8023,1,141.92,141.92
1902400,881637,3723,2,546.9,1093.8
1522659,239978,2957,2,348.52,697.04
6122811,239978,4222,1,550.98,550.98
4560061,239978,1613,3,876.75,2630.25
2914695,239978,4263,3,690.28,2070.84
1473361,239978,1889,2,85.74,171.48
3814774,298050,7254,2,728.84,1457.68
4951041,298050,7245,1,445.85,445.85
6425043,298050,8664,3,89.68,269.04
1426910,298050,6451,1,735.49,735.49
8732480,298050,3363,2,46.78,93.56
3339925,539197,5501,2,451.04,902.08
4231732,539197,2772,1,199.08,199.08
1072686,539197,5764,1,330.8,330.8
1621068,539197,7225,3,843.36,2530.08
2693874,539197,8965,3,840.75,2522.25
5850782,269243,5553,2,510.24,1020.48
5249936,269243,5321,2,430.85,861.7
2584370,269243,8023,3,141.92,425.76
4694294,968485,6175,2,174.8,349.6
4897849,968485,9942,3,826.14,2478.42
8641376,113891,4546,2,212.83,425.66
4330105,113891,2611,1,394.98,394.98
9843274,113891,4127,2,896.05,1792.1
2820194,940514,5731,2,258.03,516.06
5491083,940514,2914,1,24.44,24.44
1486218,940514,1516,1,897.55,897.55
5759493,177796,1907,2,915.32,1830.64
1282139,177796,7786,2,814.77,1629.54
2549873,177796,8202,3,610.32,1830.96
1102299,177796,7245,3,445.85,1337.55
6584473,549247,8835,3,496.18,1488.54
2501949,549247,2611,2,394.98,789.96
1633983,549247,9586,3,410.21,1230.63
2093628,549247,6188,2,71.38,142.76
7534743,549247,3143,2,635.63,1271.26
9204745,718176,4171,3,684.12,2052.36
7352877,718176,2263,1,791.05,791.05
2951849,718176,1362,2,709.3,1418.6
6237111,690586,5721,1,939.7,939.7
5197946,690586,6560,3,913.72,2741.16
2554041,690586,7370,1,810.04,810.04
2173930,690586,8846,3,68.05,204.15
2888190,335077,5624,3,619.92,1859.76
3786013,357269,8044,1,139.19,139.19
3006302,357269,8144,1,712.21,712.21
5216654,357269,8108,3,828.7,2486.1
9590950,357269,1418,1,688.98,688.98
1425994,253812,8372,2,28.46,56.92
5689693,253812,1214,1,565.15,565.15
2048565,253812,5850,3,24.19,72.57
3132122,253812,3978,2,346.9,693.8
9841084,253812,9192,2,423.15,846.3
5183201,567614,8276,1,269.97,269.97
2512058,567614,4546,1,212.83,212.83
8881630,567614,8649,3,943.39,2830.17
6801913,567614,7146,1,252.85,252.85
9539124,567614,2154,3,13.11,39.33
3899370,621459,1279,2,72.65,145.3
1733760,621459,7121,3,34.29,102.87
7369952,621459,9928,1,982.97,982.97
2950969,925955,2611,2,394.98,789.96
5561663,925955,3343,2,471.18,942.36
4028126,242803,6560,2,913.72,1827.44
5653920,242803,9196,3,221.01,663.03
6930041,242803,3315,3,220.09,660.27
1472452,242803,8023,3,141.92,425.76
7428305,437750,8868,1,232.88,232.88
8265017,437750,5125,1,630.11,630.11
8728678,429907,2872,1,960.78,960.78
9690186,596091,5287,1,932.02,932.02
2410574,596091,3931,2,517.86,1035.72
3742569,602142,3086,1,394.32,394.32
3253726,602142,7454,1,439.61,439.61
4175082,602142,1599,2,739.25,1478.5
3023485,961758,7212,1,353.8,353.8
4792989,961758,8868,1,232.88,232.88
1291355,961758,2423,3,664.32,1992.96
6220753,327948,9463,1,118.31,118.31
8398850,327948,1959,2,524.43,1048.86
9762500,327948,4909,1,990.1,990.1
4489220,804587,8835,2,496.18,992.36
2689130,804587,9635,1,757.55,757.55
5951521,804587,4116,3,606.97,1820.91
3773949,895027,4171,1,684.12,684.12
8353314,392335,4546,2,212.83,425.66
3215827,392335,8955,3,500.42,1501.26
1148223,392335,9077,1,604.55,604.55
7797018,981242,6533,3,490.13,1470.39
4788646,981242,6607,1,335.63,335.63
2059924,981242,7510,1,36.76,36.76
1423979,256375,7510,3,36.76,110.28
2780704,256375,4028,1,715.81,715.81
9953535,256375,2723,3,764.22,2292.66
2296009,429327,4466,2,628.09,1256.18
6396638,429327,2267,3,747.58,2242.74
5771074,917971,1383,3,378.89,1136.67
5587499,917971,5448,3,255.02,765.06
4952620,917971,2846,2,686.65,1373.3
9789060,917971,3490,1,796.84,796.84
8634328,611299,9196,2,221.01,442.02
1309565,611299,2723,2,764.22,1528.44
3634205,611299,5731,1,258.03,258.03
9308531,611299,9616,3,463.39,1390.17
7167218,611299,3342,1,498.71,498.71
9438842,220110,9616,2,463.39,926.78
6553758,220110,7063,3,517.73,1553.19
7950624,220110,5850,3,24.19,72.57
2789421,231288,7225,3,843.36,2530.08
3973526,231288,6423,1,566.18,566.18
3576390,231288,8851,1,547.86,547.86
1306592,514268,9606,3,655.21,1965.63
2196116,514268,5850,3,24.19,72.57
3995636,514268,6175,2,174.8,349.6
6905343,749508,6451,3,735.49,2206.47
9766080,749508,1211,2,701.91,1403.82
4750617,749508,5448,2,255.02,510.04
5509458,749508,8394,2,262.52,525.04
4644379,656450,3164,2,213.16,426.32
4007392,656450,7629,1,572.1,572.1
3002009,656450,5599,1,816.02,816.02
4546286,656450,3727,1,451.24,451.24
3280434,318913,9652,1,310.94,310.94
6294912,318913,5746,3,384.68,1154.04
6769832,695554,3165,1,715.0,715.0
7279165,695554,7786,2,814.77,1629.54
9258993,695554,4269,1,967.88,967.88
9388348,695554,1765,3,349.89,1049.67
1080963,321078,1613,1,876.75,876.75
3873651,321078,1320,2,371.09,742.18
5445443,321078,9571,1,416.11,416.11
6079746,321078,7063,1,517.73,517.73
6004245,769976,1550,2,587.5,1175.0
7140959,769976,3978,3,346.9,1040.7
1492813,136276,5274,3,241.3,723.9
9332768,136276,5935,1,649.11,649.11
8707465,136276,3165,2,715.0,1430.0
9966505,467248,9866,2,959.88,1919.76
2973857,467248,8651,1,114.68,114.68
9662677,467248,1277,1,980.19,980.19
5858384,927791,3164,2,213.16,426.32
6290935,927791,4084,3,106.73,320.19
1172868,927791,5957,1,750.9,750.9
6450952,927791,4102,2,414.91,829.82
3248057,927791,4505,1,844.53,844.53
8358797,834907,2519,3,437.17,1311.51
7196386,834907,7510,2,36.76,73.52
8636371,834907,6923,1,392.92,392.92
6170514,834907,6386,3,274.03,822.09
5437020,834907,6331,3,51.95,155.85
4258811,843312,9108,3,367.89,1103.67
8429494,843312,3986,1,578.03,578.03
1475833,843312,9606,2,655.21,1310.42
7633862,666427,9474,2,852.48,1704.96
9902525,666427,5004,3,415.29,1245.87
6987853,666427,6111,2,782.77,1565.54
5630128,666427,1006,3,663.8,1991.4
3209894,666427,8846,3,68.05,204.15
6164443,844021,2172,1,118.79,118.79
2208570,844021,5361,3,668.01,2004.03
3000793,844021,5764,1,330.8,330.8
7980951,844021,8376,3,118.04,354.12
6104788,844021,1932,3,808.12,2424.36
1925564,711014,2227,1,91.96,91.96
6458393,711014,1051,1,563.16,563.16
7796719,616276,8113,1,461.47,461.47
3217770,616276,1765,3,349.89,1049.67
8550270,616276,5138,1,14.48,14.48
2861276,616276,6474,1,101.97,101.97
3704789,283461,9162,3,261.33,783.99
4720271,283461,9351,2,740.81,1481.62
4055159,632496,5205,2,898.72,1797.44
8674518,632496,8709,2,774.01,1548.02
6008494,632496,9530,3,145.3,435.9
8958858,632496,6706,1,78.9,78.9
2583766,390257,2974,3,531.25,1593.75
8253021,390257,7028,3,862.92,2588.76
2058951,390257,8955,2,500.42,1000.84
5731759,803806,6875,3,79.54,238.62
2975347,803806,8380,1,844.65,844.65
2111098,803806,6966,2,575.4,1150.8
6674108,803806,1682,3,86.78,260.34
5313169,889397,9257,3,449.53,1348.59
8423147,889397,5276,1,921.88,921.88
9689660,889397,3491,2,882.53,1765.06
2309643,889397,5136,1,487.26,487.26
7616288,444457,5009,3,16.56,49.68
7691171,444457,1279,3,72.65,217.95
5992066,444457,7212,1,353.8,353.8
9871792,444457,5746,3,384.68,1154.04
6703700,444457,2934,1,772.11,772.11
7189166,651196,7393,2,454.38,908.76
1717085,651196,1371,2,780.23,1560.46
5428577,651196,5221,1,750.98,750.98
4162788,651196,8889,2,29.09,58.18
3010273,992133,8388,3,910.51,2731.53
7943625,992133,8164,2,203.69,407.38
3365702,992133,8519,1,68.41,68.41
7638802,992133,5732,1,389.57,389.57
8951061,992133,1334,2,834.24,1668.48
3810986,360558,5220,2,65.1,130.2
1854115,360558,7199,3,440.4,1321.2
5083862,360558,4793,1,622.92,622.92
2988088,570933,7759,1,434.9,434.9
9987099,497890,2846,1,686.65,686.65
6664866,497890,3931,1,517.86,517.86
8431559,497890,7063,3,517.73,1553.19
1548445,497890,4194,2,503.89,1007.78
1454848,160929,2805,1,738.33,738.33
7990863,160929,2172,2,118.79,237.58
1703877,160929,1047,2,423.94,847.88
9463301,160929,9928,1,982.97,982.97
6919007,662471,4116,1,606.97,606.97
7396366,662471,9079,1,93.07,93.07
1537743,662471,7255,1,967.89,967.89
8162020,662471,2263,3,791.05,2373.15
6335838,662471,8889,3,29.09,87.27
7968813,662471,6146,1,597.68,597.68
2267250,535302,7405,1,562.73,562.73
8734360,535302,8625,3,237.92,713.76
6899567,535302,7541,2,762.87,1525.74
5568982,535302,1613,2,876.75,1753.5
2757766,527517,3958,1,444.18,444.18
3048495,527517,6678,3,840.66,2521.98
6318483,527517,1486,3,733.91,2201.73
4036523,527517,9474,2,852.48,1704.96
6384257,684606,9033,1,741.31,741.31
8415447,684606,5024,1,125.77,125.77
4138859,684606,6568,1,709.53,709.53
8702258,684606,1703,1,470.4,470.4
6525250,295896,3931,2,517.86,1035.72
5399781,686714,5935,1,649.11,649.11
8765610,181583,3946,2,132.25,264.5
2443595,181583,1649,3,505.97,1517.91
9364531,181583,8023,2,141.92,283.84
5066161,357149,9432,1,304.54,304.54
1910729,357149,2131,1,530.31,530.31
2240560,188615,1263,3,581.64,1744.92
1266695,188615,4848,2,769.52,1539.04
8040425,188615,1343,1,559.24,559.24
6681785,962059,4028,3,715.81,2147.43
6549402,533099,6541,1,426.43,426.43
8980787,533099,5274,2,241.3,482.6
4324576,533099,4317,1,416.97,416.97
9676707,600614,2974,2,531.25,1062.5
6243192,381319,4028,2,715.81,1431.62
4834262,381319,3165,3,715.0,2145.0
4946018,381319,4909,3,990.1,2970.3
1608106,319842,2519,2,437.17,874.34
6941554,319842,8666,1,257.65,257.65
6981816,319842,2723,3,764.22,2292.66
3881708,319842,2346,2,824.52,1649.04
2753187,319842,9147,1,197.24,197.24
1501276,255132,7405,2,562.73,1125.46
8886855,255132,8657,2,667.03,1334.06
5738334,873552,4269,2,967.88,1935.76
8227165,873552,5956,2,610.06,1220.12
3682389,873552,8108,3,828.7,2486.1
3323113,870434,9147,3,197.24,591.72
1114547,870434,1740,1,622.54,622.54
2843394,870434,5553,1,510.24,510.24
7664197,104130,7662,3,578.52,1735.56
6558182,104130,3277,2,125.13,250.26
9668705,233602,5906,1,995.38,995.38
7805270,482912,7820,3,209.56,628.68
3890938,482912,5301,2,277.19,554.38
9369906,482912,3723,1,546.9,546.9
7121277,655532,9079,1,93.07,93.07
2027466,655532,5329,1,69.5,69.5
4135548,532940,5287,3,932.02,2796.06
5105369,532940,3978,3,346.9,1040.7
5662832,278751,2290,1,996.87,996.87
6694205,137345,3817,1,877.35,877.35
8555897,137345,6754,3,723.66,2170.98
4378830,137345,2934,1,772.11,772.11
6131701,137345,4353,1,92.68,92.68
9323452,137345,3474,1,291.93,291.93
7900907,853675,8588,2,801.94,1603.88
8576087,743301,7261,2,482.1,964.2
8554843,743301,6175,1,174.8,174.8
9626572,743301,6875,2,79.54,159.08
5503503,624731,5526,3,800.84,2402.52
7247024,624731,1703,3,470.4,1411.2
9973127,624731,8144,2,712.21,1424.42
5858651,624731,4403,2,262.78,525.56
3875304,815154,9690,3,656.26,1968.78
2171696,815154,9530,1,145.3,145.3
6101337,234298,2702,1,78.03,78.03
6212049,234298,1371,3,780.23,2340.69
7159899,234298,7063,3,517.73,1553.19
5449449,234298,3094,1,959.96,959.96
7337044,234298,1131,3,877.77,2633.31
3743235,289190,9288,1,189.17,189.17
8874147,289190,5873,3,450.26,1350.78
3004563,289190,4719,2,88.41,176.82
8285846,181689,3537,3,882.99,2648.97
5586164,181689,8390,2,600.72,1201.44
5708096,181689,2118,2,366.04,732.08
1486408,181689,9077,1,604.55,604.55
2414713,458329,8651,2,114.68,229.36
1086931,458329,5496,2,27.76,55.52
1920508,458329,2410,1,623.14,623.14
3568051,458329,8718,3,858.62,2575.86
3647795,715432,5732,3,389.57,1168.71
3078378,715432,6966,1,575.4,575.4
1116766,715432,6678,3,840.66,2521.98
5960905,715432,4505,2,844.53,1689.06
2250777,910333,4618,3,492.86,1478.58
9772317,910333,4909,3,990.1,2970.3
6351116,910333,2772,1,199.08,199.08
6941093,910333,8023,3,141.92,425.76
8000594,326376,5330,3,978.32,2934.96
7598610,326376,7121,1,34.29,34.29
1176699,316265,7819,2,244.75,489.5
7988191,710721,6706,1,78.9,78.9
3051505,710721,1146,1,249.16,249.16
7139888,788122,2702,1,78.03,78.03
6562671,788122,7028,3,862.92,2588.76
2255926,788122,6030,2,685.81,1371.62
5665870,223758,4353,2,92.68,185.36
6278021,223758,4087,3,655.82,1967.46
4979156,223758,3967,3,127.23,381.69
9348738,223758,4454,3,668.95,2006.85
7578647,223758,9351,3,740.81,2222.43
1183215,854845,1457,1,556.0,556.0
3088246,850518,6241,3,658.5,1975.5
7653180,850518,2263,2,791.05,1582.1
3493182,721933,8372,1,28.46,28.46
9733535,721933,8394,2,262.52,525.04
1789739,907104,8120,2,75.23,150.46
3432567,907104,7841,1,170.44,170.44
2844267,907104,3094,3,959.96,2879.88
3702442,279653,9571,3,416.11,1248.33
2701574,279653,2635,2,466.62,933.24
4948890,279653,6521,2,47.97,95.94
3248199,279653,4600,1,842.74,842.74
