pedido_id,cliente_id,data_pedido,status,valor_total
513422,61776,2024-07-25 08:38:16,Confirmado,3563
479817,29499,2025-03-23 14:36:37,Confirmado,6122
747772,73038,2024-03-06 08:51:33,Pending,7434
223699,13031,2024-07-16 14:56:45,Pending,2694
734609,58268,2025-05-26 23:34:12,Confirmado,1701
554839,68959,2024-05-15 07:09:20,Pending,2064
407511,66954,2025-05-30 02:14:06,Pending,3274
807390,63401,2025-02-02 02:36:31,Confirmado,6094
630512,60542,2025-04-17 18:28:22,Confirmado,6066
985349,47578,2024-07-24 02:09:47,Confirmado,8001
678878,95173,2024-08-31 22:04:37,Confirmado,1161
139628,39388,2025-05-19 07:11:44,Confirmado,2629
784856,72176,2023-11-30 00:16:17,Pending,6328
507792,62945,2025-06-28 20:02:54,Confirmado,2830
636909,59594,2024-08-24 13:03:39,Confirmado,1113
536477,17703,2024-03-29 06:47:16,CANCELADO,4557
177040,67775,2023-08-16 01:15:03,Pending,1741
271664,60542,2024-05-17 17:14:40,CANCELADO,4680
232860,63401,2024-08-29 20:45:55,Confirmado,8371
797841,37072,2023-10-28 23:57:41,Confirmado,2685
190675,73702,2023-09-09 08:30:26,CANCELADO,1896
250945,20585,2024-08-04 16:30:43,CANCELADO,4993
895159,94356,2025-04-02 16:11:46,CANCELADO,1813
194067,77948,2025-03-30 19:02:21,CANCELADO,3353
822284,91228,2024-09-09 20:11:38,Pending,2798
511758,15062,2023-11-29 22:33:05,Confirmado,4266
286210,73496,2025-06-18 00:05:09,Confirmado,5789
668504,15157,2024-01-11 06:25:47,Confirmado,2784
987113,61151,2025-04-30 14:18:29,CANCELADO,4187
158137,33914,2023-11-17 19:48:26,Confirmado,2731
850034,89472,2024-11-10 12:06:58,CANCELADO,3634
209350,59594,2024-02-13 16:05:39,Confirmado,5340
900174,66062,2024-02-05 00:53:38,CANCELADO,2496
972758,13346,2025-03-12 19:34:37,Confirmado,2853
963290,13196,2024-09-19 20:05:49,Confirmado,5238
878062,48691,2024-11-29 03:46:36,Confirmado,5569
480617,27959,2023-08-10 14:34:29,Confirmado,2537
670826,34064,2024-04-18 10:54:43,Confirmado,2163
516907,34158,2024-07-03 10:25:34,Confirmado,4618
633124,82107,2025-03-14 05:55:31,Confirmado,4479
406842,52021,2023-10-26 04:37:48,Confirmado,3148
618439,78391,2024-08-19 12:01:21,Pending,2132
719795,31722,2025-02-04 15:44:42,Confirmado,464
825235,13803,2024-02-18 00:16:41,Confirmado,2403
897979,97055,2023-09-10 23:33:30,CANCELADO,209
304902,18351,2025-04-06 09:53:18,Confirmado,366
943170,83411,2025-02-12 06:52:37,CANCELADO,2986
455448,41803,2025-01-13 16:41:26,Pending,1069
282000,69900,2023-09-27 07:22:39,Confirmado,4225
578167,26013,2024-08-09 04:38:11,CANCELADO,365
352111,78701,2024-04-04 20:09:03,Confirmado,3009
404068,25020,2024-01-01 01:09:30,CANCELADO,4621
781168,47320,2024-04-18 03:09:32,Confirmado,4694
530281,89482,2024-04-18 11:35:00,Confirmado,2648
197759,50457,2025-02-19 02:27:54,Confirmado,1483
455484,48726,2025-01-16 06:33:38,Confirmado,260
804698,59574,2024-01-19 00:33:39,Confirmado,6711
614352,11642,2025-05-28 00:29:04,CANCELADO,636
385762,75122,2024-09-09 02:30:48,Pending,2239
752308,44464,2024-03-22 21:00:30,CANCELADO,3840
215007,20585,2024-06-21 22:09:15,Confirmado,5712
261285,77778,2023-10-05 18:38:08,Confirmado,5510
228860,27481,2024-10-28 23:31:11,CANCELADO,576
979703,75095,2023-12-22 03:28:10,Confirmado,5622
728073,63822,2024-12-31 03:55:30,Confirmado,2631
396641,96559,2025-03-24 09:38:42,Confirmado,3463
487593,81137,2024-08-25 10:38:24,Confirmado,4594
678469,45947,2024-11-01 03:00:47,Pending,2408
178927,13803,2023-08-09 00:35:27,Confirmado,1522
953597,97447,2024-06-11 23:50:22,Confirmado,3888
735878,76762,2025-01-29 01:28:00,Confirmado,3671
724342,60328,2024-06-11 14:36:01,Pending,3690
815947,29371,2025-06-15 07:04:26,CANCELADO,5260
699552,55712,2024-12-16 10:37:47,CANCELADO,676
173509,85957,2024-06-06 13:14:41,Confirmado,2437
114544,83411,2024-01-22 14:32:58,Confirmado,1595
883027,75924,2024-02-25 08:39:49,Confirmado,4607
307906,79094,2024-08-23 04:42:47,Confirmado,1994
219973,38818,2024-11-17 04:33:11,Confirmado,1042
364360,91096,2023-09-28 09:30:58,Confirmado,1601
441531,95090,2023-12-14 23:09:18,Pending,4857
728347,66930,2023-09-06 00:13:01,Confirmado,4636
976739,32092,2024-01-28 08:05:23,Confirmado,2651
804746,39994,2024-10-11 17:23:46,Confirmado,3767
480515,71046,2024-10-17 13:11:30,Confirmado,549
845533,18925,2024-03-19 12:27:32,Confirmado,3001
302506,45116,2023-11-18 08:37:53,Pending,3191
152004,56803,2025-03-11 06:59:42,Confirmado,3190
495217,35799,2023-07-29 15:53:55,CANCELADO,3368
504977,46008,2025-02-28 04:19:12,Confirmado,4917
326152,65837,2024-02-04 10:23:29,CANCELADO,978
252750,47354,2024-02-18 19:45:21,Confirmado,4065
799557,53697,2024-06-26 18:47:40,Confirmado,874
947516,67377,2023-10-27 22:50:59,Confirmado,6389
396850,63603,2023-09-19 15:15:07,Confirmado,2264
976913,33031,2025-01-28 12:48:56,Pending,174
897994,21339,2023-09-25 13:42:35,Confirmado,3315
301225,35538,2024-12-03 19:15:40,Confirmado,1833
239839,70652,2025-03-20 21:47:36,Confirmado,8859
939853,69132,2024-04-11 21:11:41,Confirmado,360
969518,92918,2025-06-10 00:50:44,CANCELADO,2278
625510,82107,2023-11-13 08:48:55,Pending,2378
766231,55750,2025-02-10 07:07:33,Confirmado,4181
488463,47045,2023-09-24 03:58:57,Confirmado,3212
760551,12373,2025-01-29 18:14:12,Confirmado,3382
597141,37665,2024-11-14 21:23:04,Confirmado,1092
823859,89497,2024-09-01 14:38:41,CANCELADO,3180
751818,10183,2025-01-20 03:16:05,Confirmado,4504
146127,51679,2024-04-02 05:27:36,CANCELADO,2924
979676,56204,2023-08-30 06:32:13,Confirmado,251
911193,67790,2025-04-12 00:30:15,Confirmado,1103
113945,76403,2025-01-12 01:27:05,Confirmado,5217
776421,97055,2023-12-20 05:07:37,Confirmado,3234
950347,31293,2025-06-03 20:57:39,Confirmado,4802
105423,96694,2024-05-01 18:14:36,CANCELADO,2876
923833,84347,2024-09-28 00:19:49,Confirmado,4638
386802,28771,2023-10-04 12:14:33,Pending,3114
767587,85051,2025-02-21 19:13:19,Pending,4169
296365,53218,2023-12-17 01:43:43,Confirmado,2560
354406,90010,2024-12-06 05:02:47,Pending,3755
678192,25970,2024-02-21 04:40:10,Confirmado,1645
301848,52021,2023-10-22 06:09:01,Confirmado,1770
448825,15626,2024-10-08 17:21:48,CANCELADO,4523
928605,72806,2025-07-14 03:44:45,Confirmado,2963
167564,41447,2025-05-08 18:18:33,Confirmado,2471
306757,89497,2025-05-26 23:22:12,Confirmado,1184
945779,78405,2023-09-16 15:19:44,Confirmado,966
326507,19165,2023-09-06 10:44:55,Confirmado,4877
174604,10521,2024-10-29 16:07:12,Confirmado,3432
130515,42227,2024-04-18 02:06:41,Confirmado,3807
269748,50044,2023-11-21 03:31:04,Confirmado,3171
654110,30390,2024-10-04 08:01:16,Confirmado,2133
855491,42635,2024-12-04 02:08:19,Confirmado,3137
748064,44039,2025-07-02 01:43:22,Pending,3350
794517,54925,2023-12-01 02:25:40,Confirmado,1980
242462,32520,2025-07-02 07:45:06,Confirmado,4147
427268,75095,2025-03-26 10:58:52,Confirmado,5908
921469,56212,2025-07-23 15:36:34,Confirmado,6922
185566,60455,2024-06-08 21:19:31,Pending,2618
664246,41333,2024-03-16 19:55:53,Pending,2996
370644,59663,2023-09-26 05:31:00,Confirmado,4024
813173,27979,2024-02-27 06:09:23,Confirmado,6706
655947,40685,2025-05-05 10:25:11,Confirmado,3559
259522,68027,2025-05-21 19:09:49,Confirmado,3529
373296,73931,2023-12-09 23:47:27,Confirmado,4291
681398,15062,2024-11-03 16:19:36,Pending,3387
439679,13196,2023-10-03 07:58:06,Confirmado,1830
344619,83411,2025-04-01 00:24:49,Confirmado,1802
511978,71128,2025-05-26 23:18:33,Confirmado,4803
591177,56803,2024-03-03 16:50:55,Confirmado,3499
633398,83382,2024-08-24 09:30:07,Confirmado,2454
201599,25427,2023-09-18 13:07:56,Pending,5049
541485,91228,2025-04-01 19:21:28,Confirmado,11
162661,24257,2025-04-17 18:11:49,Confirmado,4294
390301,15419,2025-01-26 07:06:31,Pending,1799
617629,86220,2025-03-11 02:45:32,Confirmado,5343
751010,42359,2024-07-16 16:23:34,Confirmado,1194
759709,79215,2023-08-03 06:19:28,CANCELADO,1575
386549,21339,2024-07-30 11:48:46,Pending,727
943781,32272,2023-11-15 14:44:59,Confirmado,6074
869095,66664,2023-11-04 03:30:43,Pending,3026
163991,59984,2025-07-06 09:21:55,Confirmado,1787
424508,76232,2024-05-03 05:27:38,Confirmado,6146
835640,52678,2024-10-01 00:56:33,Pending,3023
163552,61453,2024-06-22 13:04:56,Confirmado,2762
174916,88294,2024-10-25 06:36:33,Confirmado,3348
688700,61885,2023-08-31 20:09:58,CANCELADO,2751
567909,95706,2023-11-19 00:29:32,Confirmado,1772
702811,30323,2024-09-25 10:26:53,Confirmado,1171
188072,43833,2024-09-26 09:54:22,Confirmado,3862
226118,95098,2025-01-09 00:43:16,CANCELADO,4152
527859,41993,2023-10-29 04:45:45,Confirmado,3417
771757,62556,2024-07-10 07:30:06,Confirmado,2162
550851,26983,2025-05-24 04:28:57,Confirmado,2836
408018,32389,2024-01-18 14:56:05,Confirmado,3252
955121,84855,2024-05-15 17:04:04,CANCELADO,1735
239799,58115,2024-02-19 21:47:00,Confirmado,2091
506463,10521,2024-05-28 03:04:16,Confirmado,1993
168929,27295,2024-12-25 04:31:31,Confirmado,149
475020,81470,2025-02-22 19:11:09,Confirmado,2803
225999,36085,2024-02-29 01:35:52,Pending,4259
904708,98802,2024-01-11 06:26:47,Confirmado,2300
411122,47664,2024-01-09 19:06:05,Confirmado,2137
964476,37842,2025-07-24 06:29:46,Confirmado,5971
262975,95090,2025-05-17 14:04:15,Confirmado,323
623816,91103,2023-10-26 08:00:34,Confirmado,3175
923596,65900,2024-08-23 02:10:13,Pending,3675
424848,88837,2025-01-04 04:57:22,Confirmado,1230
532915,56680,2023-10-13 15:29:47,Confirmado,4868
638479,83030,2025-05-22 07:33:02,Pending,1039
272192,39388,2025-03-21 20:05:12,Pending,3018
612316,50424,2024-11-29 16:13:37,CANCELADO,2420
876111,15110,2023-08-18 12:42:47,Confirmado,1300
604590,69735,2024-11-22 05:24:29,Confirmado,2921
967416,15381,2024-02-12 01:47:22,Confirmado,750
484717,84745,2024-09-11 00:23:38,Confirmado,2198
331110,48188,2025-01-07 00:33:51,Pending,4597
519490,17870,2024-09-27 10:39:51,Confirmado,2835
935921,45435,2024-10-04 22:49:42,Pending,5364
720014,82487,2025-04-22 14:36:49,Confirmado,1561
116484,35500,2023-10-09 04:45:51,Confirmado,1273
641188,88902,2024-06-09 18:29:31,Confirmado,4441
862669,81389,2024-09-20 17:45:59,Confirmado,956
491642,75389,2025-03-13 02:51:31,Confirmado,2685
271503,81853,2024-12-16 17:53:50,Confirmado,1974
932203,14015,2024-03-26 20:15:36,CANCELADO,3196
558398,50380,2024-04-29 17:28:16,Pending,1368
847840,83487,2023-10-22 10:14:40,Pending,544
525352,15723,2024-03-14 13:51:38,Confirmado,2670
822794,98640,2025-01-24 08:32:08,CANCELADO,348
247842,14379,2025-01-03 09:31:57,CANCELADO,1819
417564,54924,2023-10-23 10:28:31,Confirmado,4117
176894,50001,2023-09-30 06:59:52,Pending,5312
400233,97430,2023-08-18 18:15:19,Confirmado,2063
346486,19245,2025-07-25 03:05:13,Confirmado,3974
679984,90010,2024-05-14 18:33:33,Confirmado,2731
798422,75096,2025-02-19 08:54:06,Confirmado,8893
426666,26983,2024-07-20 10:56:58,Confirmado,120
484523,57698,2024-09-26 08:48:28,Confirmado,715
203575,85603,2025-03-01 17:01:21,Confirmado,4100
962683,47938,2024-05-13 08:00:28,CANCELADO,2568
552009,91090,2024-06-12 22:17:28,Confirmado,3546
751359,95973,2025-01-21 09:34:22,Confirmado,3588
746015,90874,2023-12-13 03:27:37,Pending,2647
370379,27294,2023-12-06 15:41:46,Pending,1380
410448,34026,2024-07-22 11:08:14,CANCELADO,3898
504824,29803,2025-02-09 10:05:17,Pending,4913
767997,52897,2023-12-12 14:48:43,Confirmado,6870
684522,65984,2024-04-04 19:38:21,Pending,337
360738,62802,2024-12-09 22:24:07,Pending,3752
508758,97335,2024-02-28 23:47:22,Pending,1246
883238,58997,2025-06-06 15:36:13,CANCELADO,1295
592026,48653,2023-11-24 08:00:14,Pending,1265
828621,79999,2023-12-24 02:53:50,Confirmado,2163
486486,57719,2025-06-18 16:36:28,Confirmado,3110
885039,47961,2025-01-29 05:27:11,Confirmado,840
402065,81787,2023-10-19 09:16:08,Confirmado,2154
271275,88738,2024-12-25 09:27:06,Confirmado,2862
511650,96002,2024-11-30 04:03:01,Pending,3507
518470,29396,2025-03-20 19:27:36,Confirmado,6858
421497,99769,2024-12-21 10:41:50,Confirmado,1310
806622,66424,2024-03-11 00:29:02,Pending,825
253376,30209,2025-07-07 10:37:34,CANCELADO,20
995505,99651,2023-11-27 14:08:45,Confirmado,2550
542017,27180,2023-11-13 07:45:49,Confirmado,5314
290159,43596,2024-01-06 17:06:59,Pending,5244
950747,47519,2025-01-05 05:20:43,Confirmado,152
300037,46729,2023-10-31 04:44:02,Confirmado,3904
662123,25970,2024-08-22 01:24:05,Confirmado,6778
992748,68325,2024-07-10 15:11:14,Pending,7752
996465,35538,2023-11-06 11:57:32,Confirmado,3317
630140,81389,2024-01-08 16:31:55,Confirmado,8152
820853,30930,2023-08-06 03:38:55,Confirmado,5458
768493,82537,2025-03-15 18:37:34,Confirmado,4753
380737,40752,2024-05-31 07:13:04,Pending,6437
962827,44039,2024-11-13 03:01:43,Confirmado,1184
380949,13803,2024-12-11 18:51:12,Confirmado,2614
428853,50540,2024-10-06 12:26:37,Confirmado,1195
806867,96116,2024-01-10 04:02:45,Confirmado,3306
778507,68959,2023-08-24 22:03:06,Confirmado,5130
440009,83382,2024-10-01 04:47:30,Confirmado,4659
580090,29499,2024-11-19 13:18:44,Confirmado,2981
472254,37978,2024-01-22 11:14:35,CANCELADO,1759
418347,23431,2024-01-15 08:21:16,Pending,6692
180652,36921,2024-08-16 18:11:27,Confirmado,3036
404015,97930,2024-08-28 06:50:58,Confirmado,4256
363149,11434,2024-10-21 07:10:33,Confirmado,457
829808,36097,2024-11-07 05:13:20,CANCELADO,7064
421877,41781,2024-03-03 08:14:27,Confirmado,877
463858,75924,2024-08-27 18:51:38,Pending,1361
333321,85489,2023-07-29 11:56:34,Confirmado,2062
369377,16992,2023-12-27 11:20:27,Confirmado,597
912368,48919,2025-05-21 14:51:39,Confirmado,3424
508657,90310,2024-08-29 12:47:58,Confirmado,3460
940450,37624,2024-10-26 12:26:14,Confirmado,1743
575625,96116,2023-10-23 13:36:49,Confirmado,1407
398726,42024,2024-01-28 09:58:03,Confirmado,1178
828414,44106,2025-04-04 07:58:40,Confirmado,4407
292015,46433,2023-09-13 20:31:56,Confirmado,4481
148284,35476,2025-02-18 03:17:08,Confirmado,4695
643170,91103,2023-12-21 14:53:02,Confirmado,3390
646389,93762,2024-11-09 16:42:49,CANCELADO,3874
517781,60893,2023-10-02 19:45:39,Confirmado,349
604783,79255,2024-03-04 21:38:46,Confirmado,9133
191838,31667,2025-05-27 04:30:34,Confirmado,6466
841078,39994,2024-03-12 05:47:55,Pending,6338
529551,48300,2024-05-24 04:29:41,Confirmado,1759
817581,27809,2024-07-02 10:09:39,Confirmado,2351
280507,52884,2024-05-20 03:11:56,Confirmado,243
112987,47091,2024-08-10 00:44:56,Confirmado,7712
396858,93295,2024-08-16 15:42:57,Confirmado,3824
151184,38160,2023-12-09 13:13:32,Pending,5855
345575,21310,2025-07-26 17:55:49,Pending,2888
400548,28042,2025-04-02 14:16:30,CANCELADO,3238
475956,72197,2024-01-14 20:24:07,Confirmado,4379
481816,47585,2023-12-15 12:57:51,Confirmado,4332
575652,30085,2023-08-29 13:28:29,CANCELADO,2729
399813,10200,2024-07-09 01:14:37,Confirmado,2607
431829,76511,2024-12-06 22:34:49,Confirmado,946
743123,90874,2023-11-09 22:52:23,Confirmado,7687
821796,14443,2025-07-03 15:22:55,Confirmado,1191
802765,39388,2023-10-07 22:54:56,CANCELADO,3837
682085,27741,2024-07-12 14:31:08,Confirmado,2126
874251,32704,2023-08-22 05:50:19,Confirmado,1016
530574,83463,2025-07-13 23:11:06,CANCELADO,2232
202233,44887,2023-11-03 15:56:48,Pending,3720
108004,94577,2023-08-04 12:27:54,Confirmado,6779
561804,76162,2025-06-27 18:18:44,Confirmado,3802
394011,42320,2024-10-23 18:17:56,Pending,3951
500779,90611,2025-04-08 17:42:08,Confirmado,2708
912139,67919,2024-11-06 09:18:37,CANCELADO,3461
535846,92557,2023-09-10 23:26:24,CANCELADO,4851
423409,59226,2023-12-20 03:53:27,Confirmado,2415
586904,11352,2024-08-27 22:52:40,CANCELADO,572
786916,81137,2024-08-22 14:15:39,Pending,3571
761757,83729,2025-02-20 07:39:30,Confirmado,2212
291094,56803,2025-02-23 02:34:11,Confirmado,3796
268358,88013,2025-06-18 02:49:42,Confirmado,8002
285669,10083,2025-03-16 07:37:29,Pending,2590
825771,95706,2024-07-06 23:47:51,Confirmado,7030
506928,94310,2025-05-04 05:23:18,Confirmado,983
403238,92372,2024-12-06 15:36:32,CANCELADO,3219
742959,89900,2024-09-18 21:38:05,Confirmado,437
757228,76762,2023-10-16 14:56:39,Confirmado,1888
845473,51463,2024-07-24 12:25:35,Confirmado,6125
935570,82987,2024-08-03 02:03:02,CANCELADO,2391
525376,76143,2024-11-16 23:56:48,Confirmado,3828
193417,36085,2025-04-28 13:28:55,Confirmado,5278
373503,36869,2024-01-10 14:28:08,Confirmado,4442
688838,65121,2023-11-21 19:19:59,Confirmado,2748
121081,36869,2023-09-15 03:00:48,Pending,1044
242784,58992,2024-05-09 19:50:52,Confirmado,1048
312283,62545,2024-05-23 23:28:57,Confirmado,5428
136974,63936,2025-07-04 08:50:59,Pending,2631
977167,98631,2025-06-09 01:26:09,Confirmado,3696
227935,51455,2023-12-16 04:20:19,Confirmado,2635
382483,66958,2024-06-23 10:54:38,Pending,6711
440206,88306,2023-09-10 08:20:09,CANCELADO,5396
522377,15637,2024-06-09 12:49:31,CANCELADO,4544
433529,89135,2025-03-04 03:25:54,Confirmado,3879
336255,92314,2024-03-30 09:48:59,Pending,3669
832957,52678,2024-04-03 09:56:08,Pending,3240
151198,59226,2024-03-10 02:27:41,Confirmado,4442
827041,13470,2024-01-30 20:52:05,Confirmado,5626
267175,59663,2023-11-18 04:56:23,Confirmado,3825
130763,47371,2024-05-15 06:53:34,Confirmado,2975
632128,70126,2024-07-16 02:51:42,CANCELADO,505
144331,20585,2023-11-05 12:17:42,Confirmado,900
434165,81592,2024-08-18 05:05:01,Confirmado,2425
574901,92063,2023-10-14 01:24:54,Confirmado,3144
936680,51916,2024-06-14 06:24:07,Confirmado,4632
435860,68134,2024-05-03 20:19:30,Pending,14
259177,19778,2025-07-01 01:26:48,Pending,2362
323905,36220,2025-04-17 00:55:40,Pending,4430
862691,45435,2023-10-20 09:16:31,Confirmado,1761
960652,56680,2024-03-12 16:09:56,CANCELADO,4298
944353,66062,2025-01-30 12:13:36,CANCELADO,3132
678446,98952,2024-01-04 21:31:32,Confirmado,4405
656532,90102,2024-12-26 08:18:27,Confirmado,2793
842845,67181,2023-11-17 09:00:29,Confirmado,4381
578309,71751,2025-04-03 05:28:19,Pending,3860
201802,17849,2024-11-12 15:49:54,Confirmado,3766
422373,15723,2024-11-27 20:41:36,Confirmado,4354
899751,62424,2024-06-24 21:59:41,Confirmado,2504
161113,34158,2025-05-22 03:16:47,Confirmado,3093
149247,67310,2023-11-27 10:47:46,CANCELADO,1289
801692,80203,2024-12-22 18:51:08,Confirmado,3090
772633,22400,2024-05-14 07:49:10,Pending,3938
351279,72464,2025-04-28 11:21:42,CANCELADO,2115
573500,41132,2023-12-06 01:16:57,Confirmado,556
589645,43738,2024-10-10 02:51:21,CANCELADO,5010
752822,23780,2024-01-26 17:24:22,CANCELADO,4683
540097,56080,2023-09-26 07:08:31,Confirmado,365
284629,47938,2024-05-13 05:13:41,Confirmado,2791
958297,52884,2023-12-06 09:13:32,Confirmado,1780
188159,42359,2024-05-06 13:39:40,CANCELADO,2620
561051,44936,2024-03-28 00:26:06,Confirmado,1558
628527,16205,2024-02-24 14:17:22,Pending,3448
806067,78732,2023-09-08 19:43:43,CANCELADO,4898
642175,14362,2023-09-29 20:43:13,CANCELADO,4232
692734,93944,2025-06-26 21:48:54,Confirmado,72
302306,96008,2025-03-23 21:47:10,Confirmado,2633
718626,35485,2025-06-03 01:48:18,Pending,7134
279239,29499,2024-06-16 03:51:47,Confirmado,4725
523262,28631,2025-06-03 02:39:53,Confirmado,1241
561327,47585,2024-08-17 02:15:54,Confirmado,962
308505,59226,2025-03-15 23:10:09,Confirmado,816
805813,94577,2023-12-12 06:18:33,CANCELADO,4528
707431,21466,2025-07-19 02:44:05,CANCELADO,3648
605723,20626,2023-07-31 18:11:31,Confirmado,2236
570536,30381,2025-07-11 04:50:43,Confirmado,1998
789470,45637,2024-10-29 05:59:37,Confirmado,4988
897223,37808,2024-09-13 06:07:16,Confirmado,7504
929052,61151,2024-10-08 14:13:53,CANCELADO,1831
230885,27190,2023-10-15 20:17:05,Pending,2286
657968,34699,2024-09-20 22:13:39,Pending,2443
912466,45965,2024-02-20 05:29:38,CANCELADO,2528
487168,78406,2023-10-26 21:44:57,Confirmado,2583
862554,62240,2024-09-25 15:45:03,Confirmado,2870
339248,68027,2024-10-29 00:48:19,Confirmado,1240
781374,11119,2024-02-14 20:05:28,Confirmado,1408
232865,81137,2024-06-01 17:08:42,CANCELADO,2562
119719,98269,2025-05-08 09:15:09,Confirmado,2051
950953,46102,2024-05-23 02:08:58,Confirmado,2940
422906,63401,2024-02-06 06:03:43,CANCELADO,1918
952798,79648,2025-05-31 01:59:57,Confirmado,1272
206732,48919,2024-08-01 14:54:07,Confirmado,7232
954809,25426,2024-12-14 18:39:24,Pending,1965
653491,62424,2024-02-11 15:27:53,Confirmado,805
875396,54520,2024-03-06 01:16:30,Confirmado,2046
514350,89932,2024-03-03 21:16:47,Confirmado,7544
299522,72746,2024-09-15 22:22:31,Confirmado,1448
345339,14727,2024-01-02 20:59:14,Confirmado,4801
661075,54084,2024-08-22 00:12:45,CANCELADO,4323
715038,25057,2024-11-09 01:50:36,Confirmado,751
981381,95638,2023-10-28 09:57:17,Pending,9445
805144,70987,2024-09-20 00:49:24,Confirmado,658
877476,41447,2025-07-22 20:37:19,Pending,5902
681977,95706,2024-03-16 19:40:00,Confirmado,559
197735,19656,2025-06-02 10:40:17,Confirmado,3455
875838,17302,2024-07-02 15:04:48,Pending,1673
258775,58992,2024-06-17 21:03:53,Pending,5281
380082,18709,2025-07-05 12:10:14,Confirmado,3751
392089,47592,2024-11-30 12:21:54,CANCELADO,4992
130426,44525,2023-12-10 03:47:18,Confirmado,2582
918290,81470,2024-11-25 22:26:24,Confirmado,1689
959908,74297,2024-05-14 10:12:41,CANCELADO,2886
120967,41781,2024-11-29 08:10:50,Confirmado,3989
635545,65184,2025-06-26 01:09:02,Confirmado,2765
345766,23588,2024-10-14 00:12:34,CANCELADO,2369
269122,97930,2025-01-14 12:41:51,Pending,2273
